"","location","size","wealth","gender","age","education"
"45607",2,5,1,2,1,0
"45610",2,9,2,2,12,0
"45611",2,6,3,1,52,2
"45615",2,6,2,2,6,0
"45617",2,6,2,1,16,1
"45619",2,7,2,2,5,0
"45623",2,6,2,1,3,0
"45624",2,7,2,2,26,0
"45626",2,7,1,2,4,0
"45629",2,6,2,1,3,0
"45630",2,5,2,2,3,0
"45632",2,10,2,1,20,2
"45640",15,8,1,2,18,2
"45642",15,7,1,1,9,0
"45643",15,6,2,2,10,0
"45646",15,6,2,1,12,1
"45647",15,7,1,1,8,0
"45648",15,8,1,2,8,0
"45649",15,5,1,2,4,0
"45652",15,5,2,1,7,0
"45654",15,5,2,1,4,0
"45658",7,8,1,1,14,1
"45660",7,12,1,1,12,1
"45661",7,7,2,2,8,0
"45662",7,6,3,2,12,1
"45663",7,8,1,1,19,1
"45664",7,6,2,1,3,0
"45665",7,11,4,1,13,1
"45667",7,9,1,2,12,1
"45669",7,9,2,1,14,0
"45670",7,5,3,1,16,2
"45671",7,6,2,2,2,0
"45672",7,10,2,1,13,1
"45673",7,7,2,2,7,0
"45675",7,8,2,1,9,0
"45676",7,5,1,1,47,0
"45677",7,6,1,1,5,0
"45681",7,13,1,1,17,1
"45682",7,10,3,1,59,1
"45683",7,7,2,1,9,1
"45684",7,9,1,1,59,2
"45686",7,14,3,1,14,1
"45687",7,7,2,2,13,0
"45689",3,8,2,2,10,0
"45695",3,6,2,2,4,0
"45696",3,6,1,1,7,0
"45697",3,7,2,2,3,0
"45699",3,5,1,1,15,0
"45701",3,10,2,1,5,0
"45704",3,6,1,1,1,0
"45705",3,10,1,1,11,0
"45706",3,8,2,1,7,0
"45708",3,11,1,1,8,0
"45709",3,10,1,1,57,0
"45710",3,7,2,2,10,0
"45711",3,7,2,1,7,0
"45712",3,7,1,2,4,0
"45713",3,8,2,2,9,0
"45714",3,7,1,2,3,0
"45717",3,8,1,1,4,0
"45718",12,6,1,1,3,0
"45719",12,6,1,2,6,0
"45720",12,6,4,2,6,0
"45722",12,5,1,1,0,0
"45724",12,6,1,2,4,0
"45725",12,5,1,2,6,0
"45726",12,7,2,2,5,0
"45727",12,5,1,1,8,0
"45728",12,7,1,1,6,0
"45730",12,6,1,1,9,0
"45731",12,7,1,1,8,0
"45733",12,5,1,2,1,0
"45735",12,6,2,1,16,1
"45737",12,5,1,1,5,0
"45741",12,6,2,1,7,0
"45742",12,7,1,1,13,1
"45743",12,6,1,1,4,0
"45746",12,6,2,1,9,0
"45750",6,8,2,2,4,0
"45751",6,5,3,2,2,0
"45752",6,8,2,1,6,0
"45753",6,5,1,1,30,0
"45755",6,5,1,1,14,1
"45757",6,7,3,1,4,0
"45758",6,5,1,2,0,0
"45759",6,5,3,2,8,0
"45760",6,5,2,2,6,0
"45761",6,10,3,2,6,0
"45764",6,8,4,2,23,0
"45766",6,6,4,1,8,1
"45767",6,6,1,2,6,0
"45769",6,5,1,1,3,0
"45771",4,5,2,1,8,0
"45773",4,8,1,2,3,0
"45774",4,8,2,1,8,1
"45776",4,5,1,1,14,1
"45777",4,5,2,1,0,0
"45779",4,5,2,1,0,0
"45782",4,8,2,2,9,0
"45785",4,7,2,2,83,0
"45788",4,10,3,1,12,1
"45789",4,5,1,1,7,0
"45790",4,5,1,2,4,0
"45791",4,9,4,2,12,1
"45795",4,5,2,2,7,0
"45797",4,5,2,1,4,0
"45799",5,5,1,1,8,0
"45800",5,5,2,2,6,0
"45801",5,6,2,2,11,0
"45802",5,6,2,1,0,0
"45804",5,5,1,1,10,0
"45805",5,5,2,2,4,0
"45806",5,5,1,2,10,0
"45807",5,5,2,2,5,0
"45808",5,12,2,2,20,0
"45809",5,7,1,1,15,0
"45810",5,5,1,2,2,0
"45811",5,6,2,2,15,1
"45812",5,6,1,1,1,0
"45814",5,7,2,1,3,0
"45815",5,5,1,2,3,0
"45816",5,5,1,1,5,0
"45817",5,5,1,1,0,0
"45818",5,9,1,1,11,0
"45820",5,6,1,2,10,0
"45821",5,6,1,1,70,0
"45822",5,5,1,2,0,0
"45826",5,6,1,1,1,0
"45827",5,6,1,2,3,0
"45828",5,5,1,2,20,2
"45829",9,8,5,2,15,1
"45831",9,10,5,1,20,3
"45832",9,7,5,1,6,0
"45833",9,9,5,1,23,2
"45834",9,8,5,1,7,1
"45838",9,8,5,1,10,1
"45841",9,7,5,2,5,0
"45842",9,8,5,1,9,0
"45843",9,5,5,1,14,2
"45844",9,5,5,1,1,0
"45845",9,7,5,1,30,2
"45847",9,9,5,2,10,1
"45848",9,6,5,2,12,0
"45849",9,8,5,1,20,2
"45850",9,10,5,2,7,0
"45852",9,5,5,1,5,0
"45854",9,7,5,2,13,1
"45855",9,6,5,1,30,0
"45856",9,5,5,2,1,0
"45857",9,6,5,1,13,1
"45858",9,17,5,1,26,2
"45860",8,6,1,1,4,0
"45862",8,7,2,2,8,0
"45863",8,8,2,1,4,0
"45864",8,9,2,2,5,0
"45865",8,5,2,2,5,0
"45866",8,6,2,1,5,0
"45867",8,11,3,2,28,1
"45870",8,7,1,2,6,0
"45871",8,9,1,1,23,0
"45875",8,5,3,1,5,0
"45876",8,6,1,1,7,0
"45877",8,7,4,2,6,0
"45879",8,5,2,1,0,0
"45880",8,5,3,1,3,0
"45882",8,6,2,2,9,1
"45884",8,5,2,1,3,0
"45885",8,7,2,1,6,0
"45887",8,6,2,2,9,0
"45888",8,7,2,1,18,1
"45889",2,8,2,1,28,0
"45891",2,8,1,2,9,0
"45893",2,5,2,1,14,0
"45895",2,7,1,1,13,1
"45896",2,10,1,1,18,1
"45900",2,7,1,1,7,0
"45901",2,6,1,2,23,0
"45902",2,9,1,1,8,0
"45903",2,7,1,2,24,0
"45904",2,6,1,1,13,0
"45907",2,9,1,2,70,0
"45911",2,8,1,1,7,0
"45912",2,5,2,1,22,0
"45913",2,5,1,2,83,0
"45914",2,7,2,1,16,0
"45915",2,6,1,1,0,0
"45916",2,14,1,1,17,0
"45919",8,6,1,2,1,0
"45921",8,5,1,2,7,0
"45923",8,5,2,1,8,0
"45924",8,8,2,1,10,1
"45933",8,5,2,2,14,0
"45936",8,5,1,2,6,0
"45937",8,5,2,1,0,0
"45939",8,9,3,2,11,1
"45940",8,7,1,2,5,0
"45941",8,5,2,1,3,0
"45944",8,9,1,1,7,0
"45945",8,9,2,2,0,0
"45946",8,9,1,2,2,0
"45947",8,10,2,1,12,1
"45948",8,5,3,2,80,0
"45950",12,16,3,1,8,0
"45951",12,7,2,1,15,1
"45952",12,5,3,1,12,1
"45953",12,10,3,2,63,0
"45954",12,5,2,1,3,0
"45955",12,13,3,2,33,2
"45956",12,7,2,1,4,0
"45957",12,18,3,1,23,2
"45958",12,5,3,1,0,0
"45959",12,7,2,2,0,0
"45960",12,13,3,2,18,1
"45961",12,9,3,2,10,0
"45962",12,7,2,2,5,0
"45963",12,13,3,1,22,2
"45965",12,6,2,1,3,0
"45966",12,7,3,1,2,0
"45967",12,9,2,2,13,1
"45968",12,8,3,2,30,1
"45970",12,8,2,2,7,0
"45971",12,8,4,1,18,1
"45972",12,10,3,1,20,2
"45973",12,6,1,2,4,0
"45976",12,13,2,2,33,1
"45977",12,6,2,2,27,1
"45979",10,12,4,1,19,1
"45980",10,7,2,1,6,0
"45981",10,7,3,2,4,0
"45982",10,9,1,1,7,0
"45983",10,6,2,1,8,1
"45984",10,9,1,1,33,0
"45985",10,8,1,2,13,1
"45986",10,5,1,1,17,1
"45988",10,14,3,1,28,0
"45989",10,6,3,1,5,0
"45990",10,9,1,1,10,0
"45991",10,7,2,2,9,0
"45993",10,5,1,1,2,0
"45994",10,6,1,2,1,0
"45995",10,5,2,1,6,0
"45996",10,9,3,1,10,0
"46000",10,8,2,2,26,0
"46001",10,8,3,1,2,0
"46002",10,6,1,2,5,0
"46003",10,8,1,2,4,0
"46004",10,8,2,1,11,1
"46005",10,5,1,1,30,2
"46007",11,5,5,1,45,2
"46008",11,5,5,2,12,1
"46009",11,5,4,1,1,0
"46011",11,5,3,1,3,0
"46015",11,12,5,1,18,2
"46018",11,6,5,1,8,1
"46020",11,7,5,2,12,1
"46021",11,6,5,1,5,0
"46030",11,6,5,2,25,3
"46034",11,5,4,1,11,1
"46039",5,8,3,1,13,0
"46047",5,12,4,1,46,0
"46052",5,5,4,1,3,0
"46061",5,5,3,1,1,0
"46062",5,6,3,2,18,2
"46063",5,5,4,1,1,0
"46065",10,18,2,2,35,1
"46066",10,9,3,1,11,0
"46067",10,9,2,1,7,0
"46068",10,15,1,2,28,1
"46069",10,7,1,2,8,0
"46070",10,10,2,2,27,1
"46071",10,11,2,1,18,2
"46072",10,7,1,2,26,1
"46073",10,9,1,2,1,0
"46074",10,6,1,2,7,0
"46075",10,15,3,2,40,1
"46076",10,9,1,1,11,1
"46077",10,8,3,1,15,2
"46078",10,8,1,1,10,1
"46079",10,8,1,1,7,0
"46080",10,8,1,2,5,0
"46082",10,9,2,2,0,0
"46083",10,9,2,1,18,1
"46084",10,7,3,1,10,0
"46085",10,7,1,1,4,0
"46086",10,6,3,1,10,1
"46087",10,7,1,1,7,0
"46088",10,8,2,2,13,1
"46089",10,6,3,1,3,0
"46090",10,8,2,1,42,0
"46091",10,8,2,2,14,1
"46092",10,10,1,2,8,1
"46096",3,5,1,1,4,0
"46098",3,6,2,1,1,0
"46099",3,5,1,2,2,0
"46108",3,5,2,2,7,0
"46109",3,5,2,1,2,0
"46110",3,15,2,2,12,1
"46111",3,6,1,2,1,0
"46113",3,6,1,2,6,0
"46114",3,8,2,2,5,0
"46115",3,6,2,2,3,0
"46116",3,6,2,2,7,0
"46118",3,13,2,1,7,0
"46120",3,7,2,1,6,0
"46124",7,9,2,1,13,1
"46125",7,6,3,1,0,0
"46126",7,6,3,2,2,0
"46128",7,6,1,1,4,0
"46129",7,5,2,2,28,1
"46131",7,7,3,1,9,1
"46135",7,6,1,2,4,0
"46136",7,6,2,2,11,1
"46137",7,6,1,2,9,1
"46138",7,5,3,1,17,2
"46139",7,15,3,2,16,2
"46144",7,5,1,1,10,1
"46145",7,7,2,1,12,1
"46147",7,5,1,1,5,0
"46161",3,6,2,1,3,0
"46162",3,5,2,2,7,0
"46163",3,6,3,1,12,1
"46165",3,6,3,2,5,0
"46166",3,10,3,1,8,1
"46167",3,5,3,1,9,1
"46169",3,6,2,2,6,0
"46171",3,8,2,2,5,0
"46173",3,5,2,1,6,0
"46174",3,5,2,2,8,0
"46175",3,5,1,1,0,0
"46177",3,7,3,1,6,0
"46179",3,10,2,1,18,1
"46180",3,5,2,2,17,2
"46184",13,7,1,2,5,0
"46185",13,5,1,1,3,0
"46186",13,9,1,1,12,0
"46187",13,5,1,1,12,0
"46188",13,6,1,2,0,0
"46189",13,5,2,2,0,0
"46191",13,14,2,1,13,0
"46193",13,5,1,1,2,0
"46194",13,9,2,2,7,0
"46197",13,5,1,2,0,0
"46198",13,5,1,2,0,0
"46199",13,5,1,2,4,0
"46204",13,5,1,2,1,0
"46205",13,7,1,1,4,0
"46206",13,8,1,2,0,0
"46207",13,5,1,1,47,0
"46208",13,5,1,1,8,0
"46211",13,8,1,2,29,0
"46214",14,9,1,1,51,0
"46217",14,8,1,1,4,0
"46218",14,9,1,2,15,1
"46219",14,6,1,2,3,0
"46220",14,5,1,1,0,0
"46221",14,12,1,2,3,0
"46222",14,7,1,2,3,0
"46223",14,8,1,2,5,0
"46225",14,5,1,1,54,2
"46226",14,6,1,1,4,0
"46227",14,8,1,2,6,0
"46230",14,14,2,2,14,1
"46233",14,13,1,2,17,1
"46234",14,7,2,1,11,0
"46237",14,6,2,1,7,0
"46240",11,7,5,2,19,0
"46243",11,8,4,1,8,1
"46244",11,7,4,1,7,0
"46251",11,5,4,1,8,0
"46259",11,5,5,2,4,0
"46264",11,5,5,2,7,1
"46265",11,5,5,2,5,0
"46267",11,6,5,1,24,2
"46268",11,10,5,1,17,0
"46270",8,5,2,2,54,0
"46272",8,5,2,1,0,0
"46273",8,7,1,1,48,2
"46274",8,6,3,2,4,0
"46276",8,6,1,1,8,0
"46277",8,11,2,1,10,1
"46278",8,7,3,1,5,0
"46279",8,11,1,1,16,1
"46280",8,6,1,2,3,0
"46281",8,8,2,1,2,0
"46282",8,5,1,1,30,2
"46285",8,14,1,1,12,1
"46286",8,6,2,1,20,2
"46287",8,6,2,2,5,0
"46289",8,5,2,1,0,0
"46294",8,5,1,2,2,0
"46295",8,7,2,2,10,0
"46298",8,6,1,2,2,0
"46299",11,9,3,2,17,1
"46300",11,6,2,2,6,0
"46302",11,5,2,1,0,0
"46303",11,9,4,2,7,0
"46304",11,8,2,2,7,0
"46305",11,10,2,2,9,1
"46309",11,6,2,1,16,1
"46311",11,5,3,2,8,0
"46312",11,7,1,1,6,0
"46313",11,6,3,1,6,0
"46314",11,7,3,2,7,0
"46316",11,6,3,1,2,0
"46322",11,6,3,1,5,0
"46323",11,9,2,2,18,0
"46324",11,9,3,2,6,0
"46325",11,8,5,2,16,1
"46327",11,6,3,1,15,1
"46328",11,7,2,2,11,1
"46334",13,6,1,1,2,0
"46335",13,5,1,2,11,1
"46336",13,5,1,2,0,0
"46337",13,7,1,2,20,1
"46338",13,10,1,1,18,1
"46344",13,5,2,2,5,0
"46347",13,7,1,2,7,0
"46349",13,6,2,2,12,0
"46353",13,5,3,1,4,0
"46354",13,7,2,2,4,0
"46355",13,7,1,2,12,0
"46357",13,7,1,2,38,0
"46359",8,24,3,1,11,0
"46360",8,7,3,1,5,0
"46361",8,6,2,1,1,0
"46362",8,9,2,1,5,0
"46363",8,7,3,2,7,0
"46364",8,8,2,2,75,0
"46365",8,8,2,1,7,0
"46366",8,7,3,2,10,1
"46368",8,7,3,2,13,1
"46369",8,7,2,2,6,1
"46370",8,5,3,2,5,0
"46371",8,14,3,2,9,1
"46373",8,11,2,1,11,1
"46375",8,12,4,2,12,1
"46376",8,12,4,2,7,1
"46377",8,9,4,1,10,1
"46378",8,7,3,1,12,1
"46380",8,6,3,1,7,0
"46381",8,7,3,1,6,0
"46382",8,12,3,1,14,1
"46384",8,8,2,2,6,0
"46385",8,12,2,1,3,0
"46388",14,7,2,1,9,0
"46389",14,7,2,1,9,0
"46391",14,7,1,1,10,0
"46393",14,6,1,2,2,0
"46394",14,8,1,2,7,0
"46398",14,5,1,2,0,0
"46402",14,8,1,1,4,0
"46403",14,12,1,1,6,1
"46404",14,7,2,2,4,0
"46405",14,6,3,2,34,0
"46406",14,7,2,1,5,0
"46408",14,8,1,2,0,0
"46410",14,6,2,1,14,1
"46416",11,7,4,1,24,1
"46417",11,9,4,2,36,0
"46418",11,10,5,1,15,1
"46419",11,5,5,1,16,2
"46420",11,5,4,2,15,2
"46424",11,8,5,2,24,3
"46430",11,20,5,2,17,1
"46431",11,6,5,2,2,0
"46434",11,11,4,2,13,1
"46435",11,15,5,2,7,0
"46436",11,5,5,1,6,0
"46437",11,5,5,1,18,2
"46438",11,7,5,2,9,1
"46439",11,7,5,1,15,2
"46440",11,10,5,1,14,1
"46441",14,5,2,1,75,0
"46443",14,5,1,1,36,1
"46444",14,7,4,1,20,1
"46445",14,5,1,2,1,0
"46446",14,5,2,1,0,0
"46448",14,6,3,2,0,0
"46450",14,6,3,2,9,0
"46451",14,5,2,1,12,2
"46452",14,5,1,2,1,0
"46453",14,6,1,1,3,0
"46454",14,6,2,1,5,9
"46457",14,6,1,1,3,0
"46460",14,12,3,1,8,0
"46461",14,6,2,2,21,1
"46462",14,6,3,1,9,0
"46463",14,5,1,2,12,1
"46464",14,9,3,1,5,0
"46465",14,5,2,1,7,0
"46466",14,7,2,1,27,0
"46468",14,7,1,1,7,0
"46469",14,6,3,2,18,1
"46470",6,13,1,1,14,1
"46471",6,7,2,1,15,1
"46472",6,5,4,1,4,0
"46474",6,5,1,1,0,0
"46475",6,5,1,2,2,0
"46478",6,6,2,2,8,0
"46479",6,15,2,1,17,2
"46480",6,5,1,1,30,2
"46481",6,7,1,1,6,0
"46482",6,10,2,2,9,0
"46483",6,13,1,1,14,1
"46485",6,5,1,2,5,0
"46486",6,6,1,1,8,0
"46489",6,7,2,1,6,0
"46492",6,5,1,2,59,0
"46493",6,10,4,1,8,1
"46494",6,5,1,1,15,1
"46495",6,6,1,1,2,0
"46501",11,6,4,1,13,1
"46502",11,6,4,1,6,0
"46504",11,9,4,2,11,1
"46506",11,5,5,2,23,2
"46508",11,5,4,2,27,2
"46511",11,8,5,1,5,0
"46512",11,5,5,1,12,1
"46513",11,6,5,1,16,2
"46515",11,5,5,2,12,2
"46519",11,8,5,1,14,2
"46520",11,7,5,2,67,0
"46522",11,10,5,2,13,2
"46523",11,6,4,2,20,2
"46525",11,6,3,1,4,0
"46528",8,7,1,1,6,0
"46529",8,7,1,1,8,0
"46536",8,5,2,2,9,0
"46537",8,8,2,1,13,0
"46539",8,5,1,2,1,0
"46541",8,5,1,1,3,0
"46542",8,6,3,1,6,0
"46543",8,5,2,1,19,2
"46546",8,7,2,2,5,0
"46550",8,9,2,2,12,1
"46552",8,12,2,1,18,2
"46555",8,5,2,1,13,1
"46556",8,7,2,1,13,1
"46557",7,9,3,2,10,1
"46559",7,10,2,1,9,0
"46560",7,6,1,2,3,0
"46561",7,5,2,1,1,0
"46564",7,6,2,1,5,0
"46566",7,7,1,1,6,0
"46567",7,7,1,2,8,0
"46568",7,6,1,1,4,0
"46569",7,9,1,1,11,1
"46572",7,7,2,2,7,0
"46574",7,7,2,1,3,0
"46575",7,6,3,2,6,0
"46577",7,14,2,1,15,1
"46578",7,7,3,1,3,0
"46579",7,6,3,1,16,1
"46580",7,13,4,1,11,1
"46581",7,8,1,1,2,0
"46582",7,7,3,1,13,0
"46583",7,8,2,1,14,1
"46584",7,6,1,1,8,0
"46585",15,5,3,2,7,0
"46586",15,8,3,2,12,1
"46591",15,6,3,2,3,0
"46594",15,5,4,2,3,0
"46596",15,9,3,2,11,0
"46598",15,7,4,2,3,0
"46600",15,6,1,1,34,0
"46602",15,8,2,2,5,0
"46604",15,6,3,1,5,0
"46607",15,7,1,2,10,0
"46609",15,6,2,1,7,0
"46610",15,8,2,1,7,0
"46612",15,5,2,1,14,1
"46615",1,6,2,1,5,0
"46617",1,7,2,2,7,0
"46619",1,5,3,1,16,1
"46621",1,5,1,1,80,0
"46622",1,6,1,2,2,0
"46625",1,6,1,2,8,0
"46627",1,9,1,1,6,0
"46628",1,6,2,1,7,0
"46629",1,9,2,2,17,1
"46630",1,5,2,1,0,0
"46635",1,6,2,2,78,0
"46644",9,12,4,2,3,0
"46646",9,6,4,2,4,0
"46647",9,7,4,1,15,2
"46650",9,9,3,2,10,0
"46651",9,10,4,2,17,0
"46652",9,6,4,2,29,2
"46655",9,6,2,1,22,1
"46659",9,5,5,1,6,0
"46660",9,10,5,1,14,1
"46666",6,11,1,2,42,0
"46668",6,10,4,2,8,1
"46670",6,7,3,1,12,0
"46673",6,10,3,2,16,0
"46674",6,14,3,1,9,1
"46676",6,6,3,1,21,0
"46677",6,18,5,2,25,2
"46679",6,6,4,2,3,0
"46683",6,7,3,1,10,1
"46686",6,7,5,1,11,1
"46688",6,6,4,2,1,0
"46689",6,6,2,1,2,0
"46691",6,6,5,1,17,2
"46696",5,6,2,1,28,0
"46697",5,6,1,2,7,0
"46699",5,6,2,1,18,0
"46704",5,8,1,2,10,0
"46708",5,12,3,2,2,0
"46709",5,8,2,2,74,0
"46711",5,9,1,2,4,0
"46714",5,8,2,2,2,0
"46720",5,7,1,2,4,0
"46722",5,7,1,2,7,0
"46725",1,13,2,2,13,1
"46727",1,8,1,2,10,0
"46730",1,12,3,1,13,2
"46732",1,6,1,1,8,0
"46736",1,10,2,1,11,0
"46738",1,15,2,2,6,0
"46740",1,8,2,1,7,0
"46741",1,9,3,1,28,2
"46742",1,8,1,2,1,0
"46745",1,9,2,2,11,1
"46746",1,9,1,2,7,0
"46747",1,6,1,1,9,0
"46749",1,8,3,1,13,1
"46750",1,9,3,2,32,0
"46751",1,12,1,1,3,0
"46752",1,6,1,2,50,0
"46753",1,13,1,1,25,1
"46757",6,8,3,2,6,0
"46760",6,7,3,2,3,0
"46766",6,8,2,1,18,1
"46773",6,7,3,1,1,0
"46780",6,7,4,1,21,1
"46783",6,14,2,1,6,0
"46784",6,8,3,2,8,0
"46785",6,6,3,2,0,0
"46786",6,7,3,1,5,0
"46788",6,6,1,2,0,0
"46790",6,6,2,1,4,0
"46791",6,7,2,2,7,1
"46792",6,7,3,2,5,0
"46794",6,8,1,1,3,0
"46796",6,9,2,2,3,0
"46800",6,10,1,2,3,0
"46803",6,9,1,2,7,1
"46804",6,9,2,2,1,0
"46808",6,6,2,2,15,1
"46809",12,8,3,1,14,1
"46810",12,12,3,2,6,0
"46811",12,13,3,2,13,1
"46813",12,10,4,2,11,1
"46815",12,7,2,2,3,0
"46816",12,10,3,2,12,1
"46818",12,11,3,2,10,1
"46820",12,9,3,1,6,0
"46821",12,9,2,1,12,1
"46822",12,19,3,2,18,1
"46823",12,11,3,2,0,0
"46825",12,6,2,2,67,0
"46826",12,6,3,1,8,0
"46828",12,8,3,2,4,0
"46829",12,7,3,1,76,2
"46831",12,12,5,1,15,1
"46832",12,11,3,1,5,0
"46834",12,13,3,2,13,1
"46835",12,10,2,2,18,1
"46837",12,7,1,1,6,0
"46845",13,7,3,2,5,0
"46852",13,7,3,2,1,0
"46854",13,10,2,2,27,0
"46856",13,8,3,2,10,1
"46857",13,9,3,2,12,0
"46859",13,6,2,2,0,0
"46860",13,6,3,2,8,0
"46861",13,7,5,1,23,2
"46862",13,7,3,1,2,0
"46865",13,8,5,1,3,0
"46866",13,9,4,1,10,1
"46877",4,7,1,2,48,0
"46879",4,7,1,2,4,0
"46880",4,7,1,1,3,0
"46883",4,12,2,1,11,0
"46889",4,12,3,1,7,0
"46891",4,11,1,1,10,0
"46893",4,6,3,1,7,0
"46902",6,6,1,2,2,0
"46925",6,9,2,1,8,0
"46927",4,12,1,2,9,0
"46929",4,6,1,1,2,0
"46930",4,9,4,1,11,1
"46942",4,6,4,1,1,0
"46948",4,9,2,2,9,0
"46950",4,6,3,2,48,2
"46954",4,6,1,2,5,0
"46955",4,6,2,2,8,0
"46957",11,6,4,2,5,0
"46958",11,6,5,1,8,0
"46960",11,6,4,2,16,2
"46962",11,9,4,2,13,1
"46964",11,8,4,1,6,1
"46965",11,6,5,2,22,3
"46968",11,10,5,1,13,1
"46970",11,6,4,1,9,0
"46977",11,6,5,1,2,0
"46981",11,6,4,2,6,0
"46982",11,6,5,1,5,1
"46990",1,6,3,1,13,0
"46999",1,6,3,1,10,0
"47010",1,6,2,1,1,0
"47016",10,9,3,2,1,0
"47017",10,6,2,1,3,0
"47018",10,7,1,2,12,0
"47019",10,6,1,2,1,0
"47021",10,10,1,1,8,0
"47022",10,6,1,2,70,0
"47023",10,7,1,1,2,0
"47025",10,6,1,1,30,2
"47026",10,6,1,1,50,2
"47028",10,11,1,1,13,1
"47029",10,10,2,2,2,0
"47030",10,6,1,1,6,0
"47031",10,7,1,2,2,0
"47032",10,11,2,1,5,0
"47033",10,7,1,1,46,0
"47035",10,15,1,2,19,1
"47036",10,21,2,1,19,1
"47038",10,8,1,1,13,2
"47039",10,7,2,2,3,0
"47040",10,9,2,1,41,1
"47046",11,7,4,2,20,2
"47048",11,8,5,1,17,2
"47059",11,6,5,1,4,0
"47061",11,6,4,2,14,2
"47067",11,8,5,1,17,1
"47069",5,9,1,1,6,9
"47071",5,7,2,1,5,0
"47072",5,6,3,2,0,0
"47074",5,7,3,1,11,1
"47075",5,10,3,1,12,1
"47077",5,53,4,2,28,1
"47079",5,6,3,1,0,0
"47080",5,8,3,2,6,0
"47086",5,7,2,1,23,0
"47087",5,6,1,2,0,0
"47088",5,7,3,2,13,1
"47089",5,8,3,2,5,0
"47090",5,8,3,1,16,2
"47093",5,6,3,2,0,0
"47096",5,12,4,2,9,0
"47101",4,6,4,2,11,1
"47103",4,9,5,1,11,1
"47104",4,7,4,1,5,0
"47105",4,10,4,1,11,1
"47106",4,15,5,1,15,1
"47108",4,6,4,1,9,0
"47109",4,12,5,2,14,1
"47112",4,12,5,2,5,0
"47118",4,10,4,2,8,0
"47122",4,6,5,2,1,0
"47124",4,7,5,1,13,1
"47125",4,10,3,2,6,0
"47129",6,8,1,2,4,0
"47130",6,8,4,2,28,1
"47133",6,8,1,2,3,0
"47135",6,8,1,1,31,1
"47141",6,8,3,1,10,1
"47143",6,6,2,1,7,0
"47146",6,10,1,1,8,0
"47147",6,6,1,2,50,0
"47148",6,13,3,1,0,0
"47149",6,9,2,1,3,0
"47150",6,6,2,1,5,0
"47151",6,9,1,2,18,0
"47155",6,19,1,2,43,0
"47157",11,7,2,1,3,0
"47161",11,7,2,2,4,0
"47162",11,8,3,1,11,1
"47163",11,7,2,1,4,0
"47164",11,7,3,2,0,0
"47165",11,7,2,1,7,0
"47167",11,9,2,1,42,2
"47168",11,8,2,2,7,0
"47169",11,9,4,1,3,0
"47171",11,6,1,1,9,1
"47172",11,15,4,2,0,0
"47173",11,12,4,1,5,0
"47174",11,12,4,2,23,0
"47177",11,9,2,2,4,0
"47179",11,9,1,1,9,0
"47180",11,7,3,2,48,0
"47181",11,6,2,2,3,0
"47187",11,6,4,2,4,0
"47189",11,6,4,1,1,0
"47193",11,13,5,1,22,2
"47196",11,12,5,2,26,2
"47199",11,6,5,1,12,1
"47200",11,9,4,1,15,1
"47204",11,6,4,2,8,0
"47208",11,6,4,1,40,0
"47209",11,8,5,1,42,2
"47214",11,6,4,1,7,1
"47216",11,6,5,2,8,0
"47218",15,14,2,1,14,1
"47219",15,10,4,1,25,2
"47220",15,12,1,1,34,1
"47223",15,8,3,1,33,2
"47224",15,6,3,2,4,0
"47225",15,10,5,2,0,0
"47227",15,7,3,2,3,0
"47228",15,16,5,2,9,1
"47230",15,7,4,1,3,0
"47232",15,12,3,2,22,2
"47233",15,10,2,2,8,1
"47234",15,6,5,1,18,2
"47237",15,19,2,1,4,0
"47239",15,13,3,1,12,1
"47240",15,8,3,2,0,0
"47241",15,7,3,2,0,0
"47242",15,6,3,1,8,0
"47244",15,8,2,1,13,1
"47248",8,6,2,2,67,0
"47252",8,6,4,1,25,2
"47255",8,7,3,2,5,0
"47258",8,10,3,2,14,0
"47264",8,7,3,1,0,0
"47265",8,6,2,1,8,1
"47275",8,19,1,1,8,0
"47279",14,7,1,1,13,1
"47281",14,6,2,1,10,0
"47286",14,8,3,2,10,1
"47290",14,7,2,1,8,0
"47291",14,10,3,2,12,1
"47293",14,8,2,1,11,0
"47294",14,6,3,1,2,0
"47295",14,8,3,2,8,0
"47296",14,9,3,1,0,0
"47301",14,10,4,1,13,1
"47302",14,13,3,1,14,1
"47303",14,7,1,1,21,1
"47312",1,8,3,2,8,0
"47318",1,6,3,2,8,1
"47322",1,7,1,1,40,1
"47331",1,8,3,1,3,0
"47339",11,7,4,2,11,0
"47340",11,6,4,1,0,0
"47350",11,6,4,2,15,2
"47357",11,7,5,2,15,0
"47360",11,7,4,1,2,0
"47363",5,14,2,2,18,0
"47365",5,9,2,1,8,1
"47366",5,6,2,1,2,0
"47371",5,8,2,1,5,0
"47372",5,11,2,2,6,0
"47373",5,7,1,2,16,1
"47374",5,9,2,1,10,0
"47377",5,9,2,1,12,0
"47378",5,9,1,2,2,0
"47379",5,9,1,2,45,0
"47381",5,7,1,1,1,0
"47382",5,8,1,1,23,0
"47383",5,7,3,2,3,0
"47384",5,8,1,2,0,0
"47385",5,6,1,2,0,0
"47386",5,6,1,1,10,0
"47388",5,10,1,2,27,0
"47389",5,7,2,2,3,0
"47393",5,6,2,1,16,1
"47394",5,6,3,1,2,0
"47396",5,7,3,2,5,0
"47398",5,8,2,1,5,0
